POI_id,POI_catid,POI_catid_code,POI_catname,POI_catname_,latitude,longitude,city,countryCode
4a53c00af964a520b1b21fe3,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.488921000000005,-112.082997,Phoenix,US
4c2221e09a67a593f5f2db87,118bd12678694b2fbb1564053a43674d,269,Airport Lounge,Travel & Transport,33.436921000000005,-111.996818,Phoenix,US
4c190ba9fe5a76b067f80215,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.492577000000004,-112.288782,Phoenix,US
4a946353f964a520692120e3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.442273,-111.95626,Phoenix,US
4aec87edf964a52057c821e3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.495619,-112.073802,Phoenix,US
4a3d55d4f964a5201ea21fe3,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.377738,-111.971025,Phoenix,US
413ba880f964a5208c1b1fe3,1f3f74596c0449e99fb17b450309349a,329,Wings Joint,Food,33.451732,-112.069583,Phoenix,US
4a5fcb9cf964a5203cc01fe3,0528a5c7d0c84edc8f9a6f6dce00046e,188,Wine Bar,Nightlife Spot,33.512667,-112.074079,Phoenix,US
4a68b323f964a520d8ca1fe3,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.576255,-112.116437,Phoenix,US
4c07e61b009a0f474b3ae5bf,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.578543,-112.065522,Phoenix,US
4a4a4729f964a520a4ab1fe3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.509479,-112.07415,Phoenix,US
4b6b2bf1f964a52057f72be3,6eb1282a9ae54aa8879817b684e6c8ac,314,Bookstore,Shop & Service,33.51095,-112.074031,Phoenix,US
4a569b81f964a52085b51fe3,bfe53afadf5946498ef9af628547515c,248,Pizza Place,Food,33.638490000000004,-112.18174,Phoenix,US
4b196155f964a5204edc23e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.65982,-112.115825,Phoenix,US
4abfb942f964a520d89120e3,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,Nightlife Spot,33.494619,-112.00243799999998,Phoenix,US
4bd896d751170f47a0c333e4,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.581192,-112.135212,Phoenix,US
4f038acab6348c9d30d1be87,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.535458,-112.125137,Phoenix,US
4b53c3edf964a520baaa27e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.506809999999994,-112.041009,Phoenix,US
4c3f4f4cda3dc928f9b1c5b9,38b2b3ec4f7b4b638052ab4ce9c3b200,179,Police Station,Professional & Other Places,33.474373,-112.104964,Phoenix,US
4e374912483bda3eb11006e7,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.611141,-112.120733,Phoenix,US
4b6f10d9f964a520adda2ce3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.516345,-112.082831,Phoenix,US
4a3d9cdaf964a5208ba21fe3,29325c148c2944a2861e610014948ab0,43,Zoo,Arts & Entertainment,33.451853,-111.949053,Phoenix,US
4a4abb64f964a52023ac1fe3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.600483000000004,-111.989822,Phoenix,US
4ade7633f964a520037621e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.521415000000005,-112.09548,Phoenix,US
4b343cd0f964a5206a2625e3,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.643001,-112.031292,Phoenix,US
4d94ec905241a1cdd7d56a4b,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,Professional & Other Places,33.448407,-111.98407,Phoenix,US
4cb0b5641463a143b7649fa9,d69203a6830e4d51adfbdaf71754266c,207,Dessert Shop,Food,33.53799,-112.057056,Phoenix,US
4f3e872fe4b03dd0244f9ba5,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.640704,-112.18303600000002,Phoenix,US
413ba880f964a520b41b1fe3,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,Nightlife Spot,33.448643,-112.071453,Phoenix,US
4ca6db0444a8224bbabd0740,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.39020900000001,-111.963816,Phoenix,US
4ee8d90c77c83054d92c20ff,97cbed00dcbb4a50be73e5ab5f007309,149,Dance Studio,Arts & Entertainment,33.570172,-112.120163,Phoenix,US
4b6115d1f964a52019092ae3,51c5a79f4a3c43628c3e944286e49400,135,Movie Theater,Arts & Entertainment,33.4784,-111.996474,Phoenix,US
4b5f4c6ef964a520aeb229e3,29d6e9a35fd04c47a217efed60a14877,49,Church,Professional & Other Places,33.609937,-112.031989,Phoenix,US
4b1702a8f964a520dac023e3,7116134b915945058a0bf129b1a99a48,32,Caf,Drink,33.579848,-112.123932,Phoenix,US
4b155041f964a52037b023e3,985200d9350441489eebebbc33dac743,21,Basketball Stadium,Arts & Entertainment,33.445829,-112.071168,Phoenix,US
4b919351f964a520d8c633e3,9732d1d738ab4ae5b231dbccc73f386f,177,Hospital,Professional & Other Places,33.525239,-112.102394,Phoenix,US
4d1439d86c8b5481b56ad5cc,3922c68bbdfe4a70aa159aeb86bd255b,117,Mountain,Outdoors & Recreation,33.51478,-111.961661,Phoenix,US
4b639970f964a52001862ae3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.565138,-112.253954,Phoenix,US
4f6d235ce4b0e14a3eb9e871,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.663135,-112.125137,Phoenix,US
4f36e1ede4b039c3c1e940cf,8cf164ecb8df4183a8f156da8017a5a5,197,Hiking Trail,Outdoors & Recreation,33.378364000000005,-112.139846,Phoenix,US
4b3feca5f964a5203cb225e3,bfe53afadf5946498ef9af628547515c,248,Pizza Place,Food,33.538059000000004,-112.055236,Phoenix,US
413ba880f964a520a11b1fe3,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.612761,-112.012525,Phoenix,US
4b299c43f964a520aea124e3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.509501,-112.073262,Phoenix,US
4ae726bff964a520e5a821e3,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,Shop & Service,33.53818,-112.101847,Phoenix,US
4a86ed82f964a520ab0120e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.636828,-112.184701,Phoenix,US
4e8a0dc45c5c370ff4894f15,0a282a77d5904bb99a5985728f6d7b7d,6,Vegetarian / Vegan Restaurant,Food,33.470165,-112.065333,Phoenix,US
44c8c318f964a520ed351fe3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.491616,-112.073432,Phoenix,US
4eaae2e41081603000397bd8,32b784165f5246c8bb4b2b6c7eeb3132,338,Performing Arts Venue,Arts & Entertainment,33.505868,-112.0734,Phoenix,US
4b39b632f964a520ac5e25e3,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,Food,33.476735,-111.986561,Phoenix,US
4bf5e5aa5e800f474684e6d4,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.624737,-112.129855,Phoenix,US
4b7c4317f964a52026882fe3,41b89dc57f6c441cbfa63d7e8ee1d7a1,334,French Restaurant,Food,33.63932,-112.180031,Phoenix,US
4a9586d9f964a520832320e3,6eb1282a9ae54aa8879817b684e6c8ac,314,Bookstore,Shop & Service,33.554056,-112.101059,Phoenix,US
472f0debf964a520124c1fe3,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,Arts & Entertainment,33.453571999999994,-112.069194,Phoenix,US
4b0dc7ebf964a520055023e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.478967,-111.984873,Phoenix,US
4f23430fe4b05160ada59bbf,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.59773,-111.978562,Phoenix,US
4b8ef112f964a5200c4033e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.379083,-111.977258,Phoenix,US
413ba880f964a520f81a1fe3,b611c4ea12d64b6293c45943f6ed2e5f,206,Karaoke Bar,Nightlife Spot,33.521742,-112.064617,Phoenix,US
4a7d1893f964a5207eee1fe3,6e03750d63eb4afa9c0a00b350ceca31,370,Pub,Nightlife Spot,33.450249,-112.074298,Phoenix,US
4ed298dc93ad987b4faccac2,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.565671,-112.077445,Phoenix,US
4f0bffb4e4b0baf8306c49d7,990da1c80a024e73bdcb1496c08293a5,173,Field,Outdoors & Recreation,33.501437,-112.07413,Phoenix,US
4bd6841c5631c9b6740ca630,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,Nightlife Spot,33.612087,-112.169123,Phoenix,US
4bd264df462cb7136066dc07,f61eeed0b51040d49e94b6dac8ca42a9,111,Breakfast Spot,Food,33.378734,-111.969037,Phoenix,US
4b9c0185f964a520ea3f36e3,064daa50ba5d4246b72ea2f93a19a78a,354,Gay Bar,Nightlife Spot,33.501243,-112.082926,Phoenix,US
4cba12f9c7228cfab2af14ce,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.458343,-112.067778,Phoenix,US
4a6695cbf964a520c0c81fe3,064daa50ba5d4246b72ea2f93a19a78a,354,Gay Bar,Nightlife Spot,33.490891,-112.047951,Phoenix,US
4ddf0eca1f6ed1828c4c90c1,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.609956,-112.125137,Phoenix,US
4b2da880f964a5201cda24e3,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.530649,-112.18583999999998,Phoenix,US
4f8158ace4b01e69d7cf7ecd,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.491577,-112.017829,Phoenix,US
4b1bf976f964a520eaff23e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.581457,-112.12336,Phoenix,US
4abf8218f964a520ef9020e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.523467,-112.047133,Phoenix,US
4f63dcb3e4b036e3e774c83a,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.566852000000004,-112.184751,Phoenix,US
4bba2fff1261d13acb56ea98,e83d090079ac4ed5a09a54ff4ae63724,372,Park,Outdoors & Recreation,33.352255,-112.071705,Phoenix,US
4aea537cf964a52006bb21e3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.523466,-112.022827,Phoenix,US
4c3d1789980320a150a68be4,f61eeed0b51040d49e94b6dac8ca42a9,111,Breakfast Spot,Food,33.494989000000004,-111.97978,Phoenix,US
4b2a5b7ff964a520aca724e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.465888,-112.221479,Phoenix,US
4a47ecabf964a5204faa1fe3,4333217313894da9950a075d0f1c0268,101,Resort,Travel & Transport,33.52349,-112.022567,Phoenix,US
4b88b2eaf964a520720932e3,29d6e9a35fd04c47a217efed60a14877,49,Church,Professional & Other Places,33.459002000000005,-112.074987,Phoenix,US
4aefbf37f964a5201fda21e3,d65836ca9e304c19b593a09a5653bad4,359,Hotel,Travel & Transport,33.480737,-112.072307,Phoenix,US
4b060634f964a520abe722e3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.58138,-112.12254,Phoenix,US
4c746ec9604a3704a0208049,29d6e9a35fd04c47a217efed60a14877,49,Church,Professional & Other Places,33.551994,-112.240384,Phoenix,US
4ba5230df964a52055e238e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.551883000000004,-112.057972,Phoenix,US
4b51e1a1f964a5206e5927e3,e83d090079ac4ed5a09a54ff4ae63724,372,Park,Outdoors & Recreation,33.576442,-112.190752,Phoenix,US
4becdb1616e99c74c67208e2,7e3f285ebf70474db064b99025bac03d,277,Bowling Alley,Arts & Entertainment,33.566899,-112.056014,Phoenix,US
4a8a0851f964a520b50920e3,51c5a79f4a3c43628c3e944286e49400,135,Movie Theater,Arts & Entertainment,33.666381,-112.124238,Phoenix,US
4b5b1f8cf964a520bae428e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.639328000000006,-112.064267,Phoenix,US
4a595b91f964a5204bb91fe3,f12245572898439886377df1f8db3fde,156,American Restaurant,Food,33.506915,-112.074183,Phoenix,US
4bccb431937ca593679bab92,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,Professional & Other Places,33.487904,-112.073163,Phoenix,US
4b08cecff964a520781223e3,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,Shop & Service,33.510101,-111.995772,Phoenix,US
4c3f2dc48d99b713c4151b06,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.488049,-112.057723,Phoenix,US
4bbea1d8ba9776b0e716fec8,820320f0543841c1bd3e7508852147f2,193,Gas Station / Garage,Shop & Service,33.611446,-112.110999,Phoenix,US
4abce4aef964a520948720e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.483307,-112.075038,Phoenix,US
4b74acaaf964a520b5eb2de3,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,Shop & Service,33.566956,-112.255583,Phoenix,US
4b5b5a5bf964a5200ef728e3,ea13a31b9c984f549d7bb4e63cf51815,310,Hardware Store,Shop & Service,33.609365000000004,-112.121572,Phoenix,US
4ada2402f964a520001f21e3,ef84385914bb4543ba1bedea47f20dab,299,Seafood Restaurant,Food,33.378741999999995,-111.966305,Phoenix,US
4a7148fff964a52035d91fe3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.493665,-112.201653,Phoenix,US
4b944111f964a520627134e3,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.546104,-112.125137,Phoenix,US
4bd768a2e914a593bc2f51fa,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.436060999999995,-111.996818,Phoenix,US
4bd5f1b6637ba5930156f770,e9eda9dceecd4487a2e88f31d0619ae0,220,Medical Center,Professional & Other Places,33.452502,-111.989461,Phoenix,US
4bd1ad049854d13a1deff94d,3c0ff4b9c9a2420c939930f37b0dc10a,110,Elementary School,Professional & Other Places,33.540806,-112.035426,Phoenix,US
4add25cbf964a5204a6421e3,b7feb7cd921e4090858f2105033cbc61,250,Gym,Outdoors & Recreation,33.510121000000005,-111.984477,Phoenix,US
4ae33881f964a520de9121e3,f61eeed0b51040d49e94b6dac8ca42a9,111,Breakfast Spot,Food,33.483599,-112.074834,Phoenix,US
4f394b2ce4b0cc4ce569a3ec,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.448078,-112.074252,Phoenix,US
4b7d5a11f964a520aab92fe3,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.637174,-112.175818,Phoenix,US
4b717a43f964a520bb482de3,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.452653999999995,-112.071294,Phoenix,US
4bb4cb82613fb713353294e6,9732d1d738ab4ae5b231dbccc73f386f,177,Hospital,Professional & Other Places,33.495618,-112.067562,Phoenix,US
4be82ac89a54a593569b0911,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.551492,-112.048816,Phoenix,US
4f6b5eabe4b0bcd82682d10c,b5bf5c8b128b4b2fb0767449b0f0d27c,252,Conference Room,Professional & Other Places,33.517197,-112.111679,Phoenix,US
4bb51bd7ef159c74074874f7,0935da85d4ae4f6cbebd37d1df042005,185,Bank,Shop & Service,33.512852,-112.09942,Phoenix,US
4abbac1ff964a520528420e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.466497,-112.273965,Phoenix,US
4d5d68fee7f754816da42497,da2e87576fcf4ec08be0fa87dca925d5,79,Mobile Phone Shop,Shop & Service,33.480583,-112.021435,Phoenix,US
4f723eb7e4b017194f908506,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.677005,-112.104575,Phoenix,US
4acb5a15f964a52089c320e3,17320b59f8a54c3b8547c959e373b4eb,147,Restaurant,Food,33.52376,-112.047595,Phoenix,US
4c3e0f406faac9b672b10d76,5785dfae4a5a4d7e9a6569237fe4a5b6,160,Student Center,College & University,33.569496,-112.190773,Phoenix,US
4af25bccf964a52086e721e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.596748,-111.978621,Phoenix,US
4bf02101d4e4d13a12e215a7,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,Shop & Service,33.43736,-111.999649,Phoenix,US
4b0c4a7cf964a520943a23e3,eaddb3d18dd04b5182fecc6ac0ef219f,221,College Academic Building,College & University,33.453621000000005,-112.073396,Phoenix,US
4acc99c3f964a52010c920e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.510441,-111.985665,Phoenix,US
4e17156852b1091958eb8c6f,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.684691,-112.094237,Phoenix,US
4aa16091f964a520754020e3,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,Food,33.393262,-111.977777,Phoenix,US
4af5ccebf964a52004fd21e3,14c35ac8254c4703895943dbbf38325d,198,Library,Professional & Other Places,33.462897,-112.072884,Phoenix,US
4a998686f964a520dc2e20e3,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.597181,-112.036194,Phoenix,US
4d41ea48aed776eb43a86897,da2e87576fcf4ec08be0fa87dca925d5,79,Mobile Phone Shop,Shop & Service,33.602683,-111.98368,Phoenix,US
4c9840ea07916dcb66ddea1b,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.553268,-112.057136,Phoenix,US
4a32c3b1f964a5208b9a1fe3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.572303000000005,-112.060922,Phoenix,US
4bc50d6a6cccd13aceb2ff8b,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.634773,-112.067562,Phoenix,US
4b1c8121f964a520f80724e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.538897,-112.062468,Phoenix,US
413ba880f964a520131c1fe3,bfe53afadf5946498ef9af628547515c,248,Pizza Place,Food,33.538693,-112.064192,Phoenix,US
4b19c434f964a520c6e323e3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.378281,-112.100907,Phoenix,US
4a902c98f964a520571620e3,cae079240fe94f6da2d9525b8274c175,34,Mall,Shop & Service,33.533293,-112.261047,Phoenix,US
4c38db12a52cb713407b5f26,5e930312803d481ca2d765dfe8d703fa,378,Pet Store,Shop & Service,33.551825,-112.182349,Phoenix,US
4a6cc843f964a520a0d11fe3,cae079240fe94f6da2d9525b8274c175,34,Mall,Shop & Service,33.382863,-111.964846,Phoenix,US
4a46d6f7f964a5208ea91fe3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.509996,-112.07222,Phoenix,US
4a358477f964a520169d1fe3,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,Food,33.640995000000004,-112.131352,Phoenix,US
4f77657be4b040208c2e92f4,07c92d43113b47129b9de98e1fcf4774,297,Housing Development,Residence,33.50192,-112.02883500000002,Phoenix,US
4bd4ee2a6798ef3b3cb8628d,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.483138000000004,-112.005905,Phoenix,US
4a81f893f964a52028f81fe3,bfe53afadf5946498ef9af628547515c,248,Pizza Place,Food,33.421621,-111.946789,Phoenix,US
4d7e10a83633a093f59c779d,6e03750d63eb4afa9c0a00b350ceca31,370,Pub,Nightlife Spot,33.466866,-112.286322,Phoenix,US
4a7fa1f6f964a5206af41fe3,9f035cf56348426095efab7b9de4957d,42,Lounge,Nightlife Spot,33.494507,-111.995038,Phoenix,US
4e89be544901b86fc2a4ecd8,378c0bf7698c4c76aa4003d83c7934e3,47,Chinese Restaurant,Food,33.49503,-112.061302,Phoenix,US
4d06672228926ea8556e75c2,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.560643,-112.057712,Phoenix,US
4b6e4b46f964a520b0b62ce3,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,Nightlife Spot,33.446003000000005,-111.963984,Phoenix,US
4bc08e9a74a9a5938b2dd0f6,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.43547,-111.997032,Phoenix,US
4b130f62f964a520869323e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.526352,-112.132505,Phoenix,US
4f6977f0e4b0401846346aed,a491733f9d20449ebc7b35e88010a56a,139,Beer Garden,Nightlife Spot,33.584064,-111.971773,Phoenix,US
4b771104f964a520c7792ee3,e83d090079ac4ed5a09a54ff4ae63724,372,Park,Outdoors & Recreation,33.461731,-112.07534,Phoenix,US
4b5ccc58f964a520904429e3,9a05945e7e7b4b53b34196d9b90167ec,217,Coworking Space,Professional & Other Places,33.42701,-112.222518,Phoenix,US
4c9e4b28d3c2b60cebdec9bc,0935da85d4ae4f6cbebd37d1df042005,185,Bank,Shop & Service,33.493882,-112.292958,Phoenix,US
4e67ffea7d8b084ac794311f,3dc3421e5ea54a9a8aa960cd910d0fff,249,Professional & Other Places,Professional & Other Places,33.455002,-112.261242,Phoenix,US
4ccf5f30f6378cfa1c4caed6,7ab55411dbce49ccbf61c9545a64890a,92,Sandwich Place,Food,33.510314,-112.046524,Phoenix,US
4b492e50f964a5201c6926e3,725570cd0acc4d93ad23408f11cfc934,114,Gym / Fitness Center,Outdoors & Recreation,33.507723,-112.267546,Phoenix,US
4f15b6b8e4b045626b65d111,d1fb6539f4d24f8e9db891e67ed0bb07,75,Other Great Outdoors,Outdoors & Recreation,33.515246999999995,-112.190552,Phoenix,US
4b3a8847f964a520706925e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.465486,-112.082852,Phoenix,US
4b5c9a07f964a5202e3929e3,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.478747,-112.082748,Phoenix,US
4b576dcbf964a5202e3728e3,cae079240fe94f6da2d9525b8274c175,34,Mall,Shop & Service,33.575083,-112.12168,Phoenix,US
4b7c5125f964a520f18b2fe3,a0789738c36845869f3ce75c08096039,88,Miscellaneous Shop,Shop & Service,33.494997999999995,-112.056474,Phoenix,US
4de7dac5d16418879008be83,d3290a46c9eb4cb99ce99764282e277c,232,Office,Professional & Other Places,33.504938,-112.036374,Phoenix,US
48ba760cf964a520cb511fe3,912480f995da48499415bf21720aa35e,226,Garden,Outdoors & Recreation,33.46244,-111.944598,Phoenix,US
4b75f28ff964a5203d312ee3,725570cd0acc4d93ad23408f11cfc934,114,Gym / Fitness Center,Outdoors & Recreation,33.640293,-112.178734,Phoenix,US
4d463bfee198721ea5a1cd8b,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.565159,-112.13706,Phoenix,US
4d4ca1beb6198cfad611bc59,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,Professional & Other Places,33.434214000000004,-112.206654,Phoenix,US
4abc36b4f964a520cc8620e3,d28ecd5a004e4972896b64560c14990a,278,Light Rail,Travel & Transport,33.480637,-112.073851,Phoenix,US
4a418de3f964a5206ba51fe3,2815848c963944e9a7b4eea71f55461f,144,Juice Bar,Drink,33.48393,-112.074709,Phoenix,US
4f2e0dbee4b040eaffeff142,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.453373,-111.993982,Phoenix,US
4ed4007a7ee5be844f55f46c,043264505aa546a7a8cbc7f6fffbad5e,326,Salad Place,Food,33.508724,-112.04144,Phoenix,US
4a7f95b2f964a5205bf41fe3,d69203a6830e4d51adfbdaf71754266c,207,Dessert Shop,Food,33.510127000000004,-112.02791,Phoenix,US
4dd48f1d52b18e28aa18a72f,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.534357,-112.244363,Phoenix,US
4c471b9589a6c9b6bc169988,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,Travel & Transport,33.435435,-112.00877,Phoenix,US
4a64ad1ef964a52078c61fe3,1578b1b9884a48ed84704593c292e3cd,54,Mediterranean Restaurant,Food,33.495785999999995,-111.98817,Phoenix,US
4a3020daf964a52024991fe3,d65836ca9e304c19b593a09a5653bad4,359,Hotel,Travel & Transport,33.452396,-112.070086,Phoenix,US
4c59fa4304f9be9ab6b9f060,48984814ad0d47e19df3a135f713e0a2,152,Strip Club,Nightlife Spot,33.467991999999995,-112.112292,Phoenix,US
4b9cb933f964a520347836e3,064daa50ba5d4246b72ea2f93a19a78a,354,Gay Bar,Nightlife Spot,33.466082,-112.044514,Phoenix,US
4acea933f964a5209ad120e3,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.458821,-112.071512,Phoenix,US
4ab68a4cf964a520b27720e3,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),Residence,33.459516,-112.07573899999998,Phoenix,US
4e5b66b7483b865169f7900e,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.457801,-111.970135,Phoenix,US
4db9253df7b1b4c54f4af583,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),Residence,33.457801,-111.970135,Phoenix,US
4b4b972cf964a52039a126e3,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,Shop & Service,33.522634000000004,-112.09287,Phoenix,US
4d7e61d64219a1cdced261d3,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,Professional & Other Places,33.480253000000005,-112.023223,Phoenix,US
4bd721687b1876b0a0b08d86,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,Food,33.552882000000004,-112.100007,Phoenix,US
4e8c7f417ee63153eb9e3ed3,a667b515200e471b9a60cc5554e2f015,19,Travel & Transport,Travel & Transport,33.438412,-112.005535,Phoenix,US
4a621755f964a5200fc31fe3,cae079240fe94f6da2d9525b8274c175,34,Mall,Shop & Service,33.510872,-112.028102,Phoenix,US
4ac79ab7f964a52064b820e3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,Drink,33.459367,-112.074223,Phoenix,US
4dd4b7b1d4c0e6b33e42e012,7fcd5a1bbd064f81ad0cdf8e671db958,318,Nightlife Spot,Nightlife Spot,33.58409,-111.971806,Phoenix,US
4b1fc946f964a520092924e3,5edc8207130a48ffbfe498c723b64a78,29,Bagel Shop,Food,33.508657,-112.045719,Phoenix,US
4a56bc73f964a520b9b51fe3,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,Nightlife Spot,33.505251,-112.037078,Phoenix,US
4b5e037df964a520307929e3,4333217313894da9950a075d0f1c0268,101,Resort,Travel & Transport,33.548077,-112.04534,Phoenix,US
4bb680d62ea19521b7cbab2f,cae079240fe94f6da2d9525b8274c175,34,Mall,Shop & Service,33.447628,-112.073722,Phoenix,US
4a395979f964a5205d9f1fe3,820c8443a1754652ab6fcf704557f148,375,New American Restaurant,Food,33.510252,-112.027738,Phoenix,US
4f6d04b6e4b03cbd0fe4dcc8,9e136e5f03164be691fd822254f1c958,204,Neighborhood,Outdoors & Recreation,33.518052000000004,-112.057275,Phoenix,US
4b7e44c0f964a520c4e72fe3,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,Shop & Service,33.480647999999995,-111.949999,Phoenix,US
