node_name/poi_id,checkin_cnt,poi_catid,poi_catid_code,poi_catname,latitude,longitude
4dba1044f7b144688ff1319c,30,a41b788b852f4daeb030f073a6c25c07,264,Bus Station,33.436135,-111.99933500000002
4a82c5cdf964a52054f91fe3,100,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.448165,-111.98802
4b1acca9f964a52018f223e3,9,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.666497,-112.119244
4a9ea594f964a520c23a20e3,14,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.446263,-112.069302
4abce4aef964a520948720e3,38,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.483307,-112.075038
4a998686f964a520dc2e20e3,5,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.597181,-112.036194
4f314b3ce4b010a3c0031649,19,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.641563,-112.080027
4a9bd3e9f964a5204b3520e3,7,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,33.494162,-112.083066
4a4d18f4f964a5208aad1fe3,5,7ab55411dbce49ccbf61c9545a64890a,92,Sandwich Place,33.500596,-112.074195
4ae9cd0ff964a5208fb621e3,17,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.486813,-112.073891
4a53c00af964a520b1b21fe3,14,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.488921000000005,-112.082997
4ea5c084dab47252715093e5,12,d3a8eae06e124c0892f7d4ffccb701e7,37,Bridge,33.46204,-112.073786
413ba880f964a520db1b1fe3,12,064daa50ba5d4246b72ea2f93a19a78a,354,Gay Bar,33.451369,-111.973998
44e0acc6f964a52008371fe3,4,17320b59f8a54c3b8547c959e373b4eb,147,Restaurant,33.422944,-111.951783
4a47ecabf964a5204faa1fe3,14,4333217313894da9950a075d0f1c0268,101,Resort,33.52349,-112.022567
4aea537cf964a52006bb21e3,5,f12245572898439886377df1f8db3fde,156,American Restaurant,33.523466,-112.022827
4d61be4b5b276dcbf65227c6,6,17320b59f8a54c3b8547c959e373b4eb,147,Restaurant,33.48862800000001,-111.96035
4a7a401ff964a520fce81fe3,20,8cf164ecb8df4183a8f156da8017a5a5,197,Hiking Trail,33.539612,-112.023147
4cd8bc621891236ad4fe370b,9,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,33.451012,-112.073153
4f071ed7e4b0aa2dc4f0ba73,3,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.377846000000005,-111.972748
4a93021ff964a5207b1e20e3,3,ef84385914bb4543ba1bedea47f20dab,299,Seafood Restaurant,33.495719,-111.986657
4cd78a4689eb6dcbfb08361e,33,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.461819,-112.005905
4ae4eff0f964a5208e9f21e3,21,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.479456,-112.00068
4b67328ef964a520d9402be3,7,e9eda9dceecd4487a2e88f31d0619ae0,220,Medical Center,33.466224,-112.056775
4b0dc7ebf964a520055023e3,10,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.478967,-111.984873
4ad4df6cf964a5205dfc20e3,6,d55a782437a64a8fabffe979f7f3cab4,190,Greek Restaurant,33.4953,-111.99405
4aeb6f0ef964a52003c221e3,8,aab47d91a01b432aa2d5d2973bd9ac0e,240,Car Wash,33.466103000000004,-112.069929
4b2430e5f964a5205a6324e3,40,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,33.508511,-112.027601
4dc5e2f6b0fb5556ccfd730c,6,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.510281,-112.028433
4ab29eb7f964a520aa6b20e3,2,7ab55411dbce49ccbf61c9545a64890a,92,Sandwich Place,33.422177000000005,-111.945492
4a52a9d7f964a520deb11fe3,13,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,33.535332000000004,-112.261348
4cccd30c566aa093154424fd,11,4331c0b145b54e08954ad86768e5526d,236,Burger Joint,33.510242,-112.0282
4e659602d22d509a3af6a273,13,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.429967,-111.970592
4c43db8af05e952170e3e3b3,17,a0789738c36845869f3ce75c08096039,88,Miscellaneous Shop,33.538813,-112.20493700000002
4a821194f964a52073f81fe3,11,cae079240fe94f6da2d9525b8274c175,34,Mall,33.476914,-112.224891
4dbfa8c5ec8eb17e192e1bc3,4,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),33.536654,-112.20538
4a6cc843f964a520a0d11fe3,47,cae079240fe94f6da2d9525b8274c175,34,Mall,33.382863,-111.964846
4ad73509f964a520fb0821e3,3,4333217313894da9950a075d0f1c0268,101,Resort,33.37523,-111.97154
4a3d55d4f964a5201ea21fe3,1,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.377738,-111.971025
4a332e5df964a5200e9b1fe3,21,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,33.385264,-111.965468
4a4a184ef964a5208bab1fe3,5,186b77490e434231b2882cf2ff2d2495,286,Music Venue,33.471486,-112.232847
4b3a8847f964a520706925e3,10,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.465486,-112.082852
4b5c9a07f964a5202e3929e3,9,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.478747,-112.082748
4c1a9e04b4e62d7f1a18d893,13,aab47d91a01b432aa2d5d2973bd9ac0e,240,Car Wash,33.451744,-112.083129
4d8aa0a999c2a1cd6e7795d7,14,820320f0543841c1bd3e7508852147f2,193,Gas Station / Garage,33.473608,-111.985628
4b6f3476f964a52021e42ce3,9,092e201bb63a4b6eab7c08ad32a2d169,16,Automotive Shop,33.467091,-111.987778
4b1702a8f964a520dac023e3,8,7116134b915945058a0bf129b1a99a48,32,Caf,33.579848,-112.123932
4bf3ea763f86c9b6e29ab21c,10,820320f0543841c1bd3e7508852147f2,193,Gas Station / Garage,33.520136,-112.095205
4b576dcbf964a5202e3728e3,19,cae079240fe94f6da2d9525b8274c175,34,Mall,33.575083,-112.12168
4b259099f964a520e37324e3,11,820c8443a1754652ab6fcf704557f148,375,New American Restaurant,33.477218,-112.073507
4b437951f964a52040e125e3,6,820c8443a1754652ab6fcf704557f148,375,New American Restaurant,33.537822,-112.064655
4d3f5ed34677548175134ef4,13,092e201bb63a4b6eab7c08ad32a2d169,16,Automotive Shop,33.509062,-112.091816
413ba880f964a520311b1fe3,5,378c0bf7698c4c76aa4003d83c7934e3,47,Chinese Restaurant,33.485847,-112.06903
4ada8485f964a520312321e3,5,23c7880a7c924528b1c9a275a82386b9,203,Theater,33.451021000000004,-112.070666
4ae33881f964a520de9121e3,5,f61eeed0b51040d49e94b6dac8ca42a9,111,Breakfast Spot,33.483599,-112.074834
4a6dd40af964a52018d31fe3,6,043264505aa546a7a8cbc7f6fffbad5e,326,Salad Place,33.509599,-112.071724
413ba880f964a520b41b1fe3,9,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,33.448643,-112.071453
4eec833abe7b6d62ff63c395,9,d65836ca9e304c19b593a09a5653bad4,359,Hotel,33.44951,-112.073082
4acea933f964a5209ad120e3,11,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,33.458821,-112.071512
4aefbf37f964a5201fda21e3,7,d65836ca9e304c19b593a09a5653bad4,359,Hotel,33.480737,-112.072307
4ade0262f964a5204e6721e3,4,e53277d905564b2d80ec9eba0e73996b,324,General Entertainment,33.449234000000004,-112.076505
4b730d63f964a52047982de3,4,8cf164ecb8df4183a8f156da8017a5a5,197,Hiking Trail,33.511343,-111.953087
4b54e606f964a5200bd227e3,11,daca399a7f4b437287496d39540e8c21,22,Gastropub,33.47457,-112.064849
4b74a840f964a520a8ea2de3,6,f12245572898439886377df1f8db3fde,156,American Restaurant,33.531686,-111.961026
4ae1e7c4f964a520948821e3,4,390865ce4285438cb0a32d39b4a2f3ae,350,Sporting Goods Shop,33.602083,-111.989168
4a3fdf4cf964a52004a41fe3,6,bfe53afadf5946498ef9af628547515c,248,Pizza Place,33.454991,-112.079923
4bb79e9698c7ef3b48133002,7,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,33.445596,-112.068104
4f316171e4b0224b4bcd1552,4,16f22a7eb42740fd82d5d26b2c35611f,265,Platform,33.434992,-111.993862
4ae22eb3f964a520898b21e3,16,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.510735,-112.085267
4a46d6f7f964a5208ea91fe3,17,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.509996,-112.07222
4cb0b5641463a143b7649fa9,7,d69203a6830e4d51adfbdaf71754266c,207,Dessert Shop,33.53799,-112.057056
4ac15aebf964a520e19620e3,11,11be013aa52f4b48b5fbfa8b56f968c5,234,Caribbean Restaurant,33.506266,-112.073983
4afaf3b8f964a520cd1922e3,6,2815848c963944e9a7b4eea71f55461f,144,Juice Bar,33.507477,-112.04708
4bf49df1e5eba59320f01f90,19,8563e867974e4fb6980a1161bf686856,298,Tanning Salon,33.503024,-112.065675
4b4b3fcbf964a520839526e3,31,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.518296,-112.064629
4b958bc7f964a5209fa834e3,4,57a6934e11db4d998674871654476fb8,257,Ice Cream Shop,33.510407,-112.074086
4b82e511f964a52093eb30e3,12,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,33.524349,-112.047104
4bda48eec79cc9286c697ee9,107,b7feb7cd921e4090858f2105033cbc61,250,Gym,33.447897,-112.073556
4c2221e09a67a593f5f2db87,12,118bd12678694b2fbb1564053a43674d,269,Airport Lounge,33.436921000000005,-111.996818
4d9f094f7f1b721e566f940f,14,f359c3fa78534f839ff7b9677c01517b,305,Airport Tram,33.43527,-111.983179
4dd26e3e227159fef24a43e2,9,e3195b7695264edca1e7e569d43896f0,251,Bus Line,33.435288,-111.98531
4a3d9cdaf964a5208ba21fe3,14,29325c148c2944a2861e610014948ab0,43,Zoo,33.451853,-111.949053
4e7fa10fb8f76e28c2deef16,112,0b5817ff78e943bc9fd7436a113f0a6e,279,City,33.503444,-112.073675
4a84fdf5f964a520fcfd1fe3,57,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.520897,-112.098139
4bfb637b8f32ef3b981605aa,75,0b930a0245ff477a933890dbbe344d0f,227,Train Station,33.501412,-112.073821
4c2e27dc260bc9289b341bd3,127,da5c52ae1a514f07be40e2039a1d8302,357,Residential Building (Apartment / Condo),33.501622999999995,-112.074397
4f0bffb4e4b0baf8306c49d7,76,990da1c80a024e73bdcb1496c08293a5,173,Field,33.501437,-112.07413
4a595b91f964a5204bb91fe3,11,f12245572898439886377df1f8db3fde,156,American Restaurant,33.506915,-112.074183
4bd768a2e914a593bc2f51fa,33,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,33.436060999999995,-111.996818
4bf02101d4e4d13a12e215a7,16,3c2f36a0109841abbf533db448dde3db,99,Gift Shop,33.43736,-111.999649
4e8c7f417ee63153eb9e3ed3,13,a667b515200e471b9a60cc5554e2f015,19,Travel & Transport,33.438412,-112.005535
4ae5e789f964a52007a321e3,8,910b05ae48e14b0bb47b6550159156e3,155,Asian Restaurant,33.465472,-112.082981
4d84196f61676dcb88626be4,32,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,33.436297,-112.000983
4d79c272f29ab60c2311f20a,95,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.501775,-112.077445
4db62bf593a017099dfbc1eb,28,0935da85d4ae4f6cbebd37d1df042005,185,Bank,33.43655,-111.997583
4ade7633f964a520037621e3,25,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.521415000000005,-112.09548
4abdee78f964a520838b20e3,44,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.488271999999995,-112.081581
4e2666998877d0ffee80b7ef,53,576c4c7484bd4ec5b96b52a17db81bac,352,General Travel,33.447844,-111.988
4ae4899af964a5206a9b21e3,16,9df4601a8c6641d5acbe50c2bef98b74,159,Drugstore / Pharmacy,33.487849,-112.074505
4ecd28ec775b0e780e02d89e,36,d65836ca9e304c19b593a09a5653bad4,359,Hotel,33.501475,-112.07438
4afcaba0f964a520f32422e3,18,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.494488,-112.083067
4bcceb6e511f95215ceeb3c7,7,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.437279,-112.001903
4a5fcb9cf964a5203cc01fe3,14,0528a5c7d0c84edc8f9a6f6dce00046e,188,Wine Bar,33.512667,-112.074079
4ab6ac14f964a520857820e3,7,19cbf0f254504174a13850214308ad11,376,Furniture / Home Store,33.50977,-112.043605
4c773395923ba143c29b66e6,23,f12245572898439886377df1f8db3fde,156,American Restaurant,33.457887,-112.068443
4b08a5caf964a520351023e3,19,cae079240fe94f6da2d9525b8274c175,34,Mall,33.452809,-112.069228
4b54d994f964a520a5cf27e3,31,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.611108,-111.994168
4b3d4b4ef964a520ca9125e3,15,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.581478000000004,-111.979103
5008a602e4b00e31373a4b86,4,910b05ae48e14b0bb47b6550159156e3,155,Asian Restaurant,33.4791,-112.073512
4ffb27aae4b01d0822068ebe,10,7116134b915945058a0bf129b1a99a48,32,Caf,33.435435,-111.998019
4ae706ccf964a52004a821e3,4,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.435381,-111.997848
4cf19bb87e93f04d163e4e69,69,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.501775,-112.077445
4d7069d195acb1f7e90606b9,16,e3195b7695264edca1e7e569d43896f0,251,Bus Line,33.44481,-111.987743
4c0c0d44009a0f47710fecbf,8,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,33.434987,-111.996775
509ab8e9e4b04fdbf4a730c8,6,2880581db1174a3e92cd69b7109f496e,215,Clothing Store,33.535765999999995,-112.267145
4a902c98f964a520571620e3,25,cae079240fe94f6da2d9525b8274c175,34,Mall,33.533293,-112.261047
4e2daac9fa76bbf847f0011c,8,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.447321,-112.036968
4eb1ae2fcc21adeaf82caffb,7,78ec05ae74f74999bc5765bae12b422a,351,Airport Terminal,33.437055,-112.001833
4a621755f964a5200fc31fe3,54,cae079240fe94f6da2d9525b8274c175,34,Mall,33.510872,-112.028102
413ba880f964a520ae1b1fe3,11,440e2c9ae7424cd0a65f301e47c13100,76,Southern / Soul Food Restaurant,33.435272999999995,-112.074366
4acf3fe9f964a520e5d220e3,9,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.447728000000005,-112.075071
4b3acbd4f964a5208a6e25e3,5,5e930312803d481ca2d765dfe8d703fa,378,Pet Store,33.584579999999995,-111.975709
4bdaf71ba8d976b010940cb5,7,aea8318d474a4eed973f5885b79d12b4,335,Arts & Crafts Store,33.567192,-111.942349
4a9acd1bf964a520cb3220e3,4,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.584752,-111.978859
4c3fcb29da3dc928e780c6b9,21,84fbba2b094c45a290db31d860e4e11d,195,Farmers Market,33.639218,-112.071673
4b434117f964a5208edd25e3,41,725570cd0acc4d93ad23408f11cfc934,114,Gym / Fitness Center,33.636953000000005,-112.071147
4a9f6130f964a520213d20e3,21,d28ecd5a004e4972896b64560c14990a,278,Light Rail,33.509599,-112.09891299999998
4baa8c7bf964a520a6733ae3,16,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,33.495153,-112.061797
4dae37a35da3cca6f0a5449d,8,43e6651381db4af09a9b65012b4644b5,272,Event Space,33.50949,-112.073693
4b1bf976f964a520eaff23e3,6,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.581457,-112.12336
4eaff6db9911374b170ba2aa,18,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,33.581407,-112.119656
4e8709a19a52c2741de8f0ab,99,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.541088,-112.208596
4a46624ff964a520cba81fe3,12,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.51027,-112.028908
4aec5a3ff964a52043c621e3,32,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.583309,-111.976478
4fc38b32e4b074b879f0fb56,47,4331c0b145b54e08954ad86768e5526d,236,Burger Joint,33.583138,-111.976565
4a711bb6f964a52021d91fe3,11,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,33.539086,-112.203522
4be1af25a90320a1488d559f,6,0b5817ff78e943bc9fd7436a113f0a6e,279,City,33.539141,-112.185817
4b2edcbdf964a52095e724e3,11,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.508003,-112.275574
4b63b5eff964a5208e8d2ae3,15,f7ea7ab123b247f4858b7aceaccb5e0b,266,Arcade,33.583069,-112.154848
4aa576f9f964a5207b4820e3,10,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.583543,-111.977231
4a52c836f964a52001b21fe3,12,6e03750d63eb4afa9c0a00b350ceca31,370,Pub,33.53313,-112.261636
4b8ac235f964a520167f32e3,6,f12245572898439886377df1f8db3fde,156,American Restaurant,33.552174,-112.260031
4dd48f1d52b18e28aa18a72f,11,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.534357,-112.244363
4bfc2f22d6f2c9b607d54ec8,2,f12245572898439886377df1f8db3fde,156,American Restaurant,33.552115,-112.262179
4ada266cf964a520281f21e3,17,ea13a31b9c984f549d7bb4e63cf51815,310,Hardware Store,33.507158000000004,-112.274089
4b44db67f964a5205bfe25e3,3,f12245572898439886377df1f8db3fde,156,American Restaurant,33.535099,-112.26079
4b639970f964a52001862ae3,13,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.565138,-112.253954
4b1c4b7bf964a520a70524e3,5,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,33.50891,-112.265553
4a62142bf964a520ffc21fe3,16,ebb3b187f7f4428cb11a4ee8769d806c,104,Electronics Store,33.609576000000004,-112.12383
4b74acaaf964a520b5eb2de3,11,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,33.566956,-112.255583
4b070933f964a520ebf522e3,22,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.445332,-112.074555
4b24182bf964a520f96024e3,4,f12245572898439886377df1f8db3fde,156,American Restaurant,33.44693,-112.07104
4b523fcff964a520a07227e3,13,6eb1282a9ae54aa8879817b684e6c8ac,314,Bookstore,33.538408000000004,-112.18373400000002
4ad11910f964a520bbdc20e3,8,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,33.638697,-112.167196
4a750c0af964a52060e01fe3,29,1dcc3451379f436394cf1db918f49f60,12,Convention Center,33.449222,-112.069722
4c3f4f4cda3dc928f9b1c5b9,31,38b2b3ec4f7b4b638052ab4ce9c3b200,179,Police Station,33.474373,-112.104964
4c79249d81bca0939f3afc14,7,5d44479b3ee240b08c88da3e716d2692,259,Donut Shop,33.480282,-112.110034
4b75b95bf964a520f11f2ee3,5,7ab55411dbce49ccbf61c9545a64890a,92,Sandwich Place,33.507308,-112.047091
4ac199f3f964a520909720e3,13,d8a4c0db54bf4c6da5102833c19f8a36,39,Diner,33.509482,-112.065276
4d2acecf8e102c0fbe19d16e,12,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.467586,-112.089368
4d8eb547c1b1721ebb7e3746,4,0fcd0a6c336f4d719943e5678a11f30a,308,Taco Place,33.509012,-112.083375
4b99a32af964a520028935e3,13,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,33.575011,-112.122656
4ee7a132f790ed4b5a0b8c38,7,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.465601,-112.08238500000002
4ab69ab4f964a520167820e3,3,a0789738c36845869f3ce75c08096039,88,Miscellaneous Shop,33.423418,-112.269732
4f1c32aae4b0817d3d789327,3,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.531367,-112.013384
4d39e8f449cb236a3fc2b447,21,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,33.508218,-112.013477
4a75d95bf964a5206ce11fe3,8,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.511102,-112.014792
5012db7ee4b01bcdb1997a16,6,1578b1b9884a48ed84704593c292e3cd,54,Mediterranean Restaurant,33.464043,-112.273079
4babebb0f964a52080d53ae3,22,a0789738c36845869f3ce75c08096039,88,Miscellaneous Shop,33.509316,-112.030168
4abe42a0f964a520468c20e3,9,ebb3b187f7f4428cb11a4ee8769d806c,104,Electronics Store,33.463561,-112.275596
4a8da025f964a5204b1020e3,13,ae687552505e43c7a99d4f3a77bb130d,288,Multiplex,33.466497,-112.27988700000002
4ac3babef964a520959c20e3,7,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.464326,-112.274231
4aef6feaf964a52071d821e3,7,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.465203,-112.276331
4f400706e4b08b2472905ec8,12,9e136e5f03164be691fd822254f1c958,204,Neighborhood,33.532775,-112.047593
4abf8218f964a520ef9020e3,33,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.523467,-112.047133
4b1fc946f964a520092924e3,6,5edc8207130a48ffbfe498c723b64a78,29,Bagel Shop,33.508657,-112.045719
4abfdcbaf964a520a99220e3,46,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,33.506153000000005,-112.047058
4db84c78cda1051541254c72,12,bb2ef680499e42f6841df23177d98fad,235,Comedy Club,33.447938,-112.074065
4a8a0851f964a520b50920e3,19,51c5a79f4a3c43628c3e944286e49400,135,Movie Theater,33.666381,-112.124238
4b22db15f964a520da4e24e3,4,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,33.551978000000005,-112.271893
4d1439d86c8b5481b56ad5cc,7,3922c68bbdfe4a70aa159aeb86bd255b,117,Mountain,33.51478,-111.961661
4bd1da8d046076b0c4a37271,9,af2a3ecb7a1c46e8b136a82d4110ac64,290,Mexican Restaurant,33.538059000000004,-112.063988
4e6bc4edae609509560e72a2,7,4331c0b145b54e08954ad86768e5526d,236,Burger Joint,33.538074,-112.063149
4ae4e91bf964a5205a9f21e3,6,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.551302,-112.057221
4a563a04f964a520cab41fe3,4,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.666863,-112.127044
4a7d9a16f964a520e7ee1fe3,10,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.537955,-112.057421
4d3b539836718eec3c69748e,4,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.495686,-111.988978
4651c0a2f964a520dd461fe3,9,e6efad379be046779b363be07120fb3b,108,Coffee Shop,33.666746999999994,-112.124298
4f921105e4b09d83508bd9b0,31,6329a534ffce490caf6c0d498db4719f,81,Nightclub,33.448462,-112.07197
4a81bc28f964a52069f71fe3,39,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,33.4484,-112.071796
502ac807e4b02d4e93003f14,13,16cc1f7d21c748beafcc3a4e0a4c770f,14,Bar,33.457079,-112.071574
4e3a4cdf1850f0453401b5fd,26,186b77490e434231b2882cf2ff2d2495,286,Music Venue,33.451797,-112.076654
4e98e0220aaf0a73a19bc2ae,11,2ec2fa5971264f20b484a512856e2c45,102,Brewery,33.494911,-111.97578500000002
413ba880f964a520f11a1fe3,13,82850b4350904bf7ae2306ab043e7754,282,Sports Bar,33.444806,-112.072225
4b6778f1f964a5200c512be3,10,ae77bb68eff04837bc267b21bc7862c4,199,Bakery,33.639834,-112.068174
4b649902f964a520c7c02ae3,14,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.580897,-112.152823
4b2c0c4cf964a52063c024e3,5,f12245572898439886377df1f8db3fde,156,American Restaurant,33.639203,-112.066561
44e09b30f964a520fd361fe3,5,4331c0b145b54e08954ad86768e5526d,236,Burger Joint,33.5112,-112.01408
4b155041f964a52038b023e3,21,f17a5a4561a1465aac7dd895f51f2db8,186,College Football Field,33.527515,-112.262635
4cb5ffad1b0af04d7171cd25,26,fc331a5b59d640c6bb463fdce01c0a1f,340,Building,33.448208,-112.188311
4abbac1ff964a520528420e3,14,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.466497,-112.273965
4a7148fff964a52035d91fe3,9,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.493665,-112.201653
4a4abb64f964a52023ac1fe3,12,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.600483000000004,-111.989822
4f342a26e4b0935810c13353,36,63d9312cc53145078f913e313ae05925,280,Casino,33.39432,-111.959693
4c5750ee2308be9ac3ef586c,49,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.393908,-111.959419
4f0fa5b6e4b0044a216c838c,47,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.394415,-111.959792
4a6faf31f964a520d1d61fe3,8,186b77490e434231b2882cf2ff2d2495,286,Music Venue,33.448631,-112.079365
4e27790db61c9d28cbeb5500,26,9a05945e7e7b4b53b34196d9b90167ec,217,Coworking Space,33.394533,-111.959774
4b6c79fdf964a520433d2ce3,27,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.395368,-111.959878
4f8cb5f1e4b03758900ae5c0,33,d3290a46c9eb4cb99ce99764282e277c,232,Office,33.394441,-111.959844
4aa16091f964a520754020e3,6,53efab68625543b88fe4eb1111a86dd7,66,Fast Food Restaurant,33.393262,-111.977777
44e0a40bf964a52005371fe3,5,f7ea7ab123b247f4858b7aceaccb5e0b,266,Arcade,33.385371,-111.964974
4f740415e4b0c356cfe0a3ba,9,964a29a513bc49cdb9ee11dd7f367fdc,116,Concert Hall,33.394474,-111.962929
4c6edcaa9c6d6dcb4fc4cd7a,6,cc09f63732ee46aeb27e150bebad15e9,167,Indie Movie Theater,33.457059,-112.07093799999998
509c4c9de4b044f7630fa7bc,11,a0789738c36845869f3ce75c08096039,88,Miscellaneous Shop,33.510543,-112.026442
4c52f242048b1b8d40443131,16,725570cd0acc4d93ad23408f11cfc934,114,Gym / Fitness Center,33.508563,-112.012097
4c575aba12f0d13acf0307ad,6,7e3f285ebf70474db064b99025bac03d,277,Bowling Alley,33.612264,-112.120809
4f0f2650e4b045a5c4e07fe2,8,79bd60b3a13f4e8fb19bae970aa52709,224,Doctor's Office,33.46315,-112.057345
4ea3355d02d529c116f5c365,22,12104e23b34f4b659166af7c1fca1b2a,245,Home (private),33.607721000000005,-112.13706
5053ca0f4c7f6b5a28e9c718,10,c8f5a88cbd0d4c2a9768889ee697d478,148,Convenience Store,33.611435,-112.119214
4b332b95f964a520f31725e3,37,134ed7259fbb41fd9b5902acbb6be6d1,68,Department Store,33.637884,-112.098022
4bd4f4a44e32d13afe42c080,8,82dd00b83524497bab2d367f1e2b36ab,287,Grocery Store,33.610188,-112.132602
4e4447947d8bee28239b5c9b,29,d3a8eae06e124c0892f7d4ffccb701e7,37,Bridge,33.432379,-111.948997
4bc93b9cb6c49c74c43a8e91,22,e83d090079ac4ed5a09a54ff4ae63724,372,Park,33.428422,-111.951798
4a3854cbf964a520e99e1fe3,30,32b784165f5246c8bb4b2b6c7eeb3132,338,Performing Arts Venue,33.431816999999995,-111.948838
4d69868882cba093f6f1dbd8,23,80784f6179af4eaa98b392cdb8de0f8a,379,Lake,33.431684000000004,-111.947006
4ab3c142f964a520526e20e3,3,7ab55411dbce49ccbf61c9545a64890a,92,Sandwich Place,33.42269,-111.951604
4e570336fa7624d9bbab93a9,12,8587dc8e63084709b52cfe210e318ea0,107,Fried Chicken Joint,33.5814,-112.118829
4e46b294c65bd6ffbe950a9a,4,79bd60b3a13f4e8fb19bae970aa52709,224,Doctor's Office,33.517472999999995,-112.116729
